"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,5,90,0.6,60.9,-2.89930769430548
10,5,90,0.6,61,-2.88977677109509
10,5,90,0.6,61.1,-2.8856180639316
10,5,90,0.6,61.2,-2.88688698551822
10,5,90,0.6,61.3,-2.89364353645673
10,5,90,0.6,61.4,-2.9059526326863
10,5,90,0.6,61.5,-2.92388444213833
10,5,90,0.6,61.6,-2.94751473321094
10,5,90,0.6,61.7,-2.97692523757312
10,5,90,0.6,61.8,-3.01220402972902
10,5,90,0.6,61.9,-3.05344592569136
10,5,90,0.6,62,-3.10075290300421
10,5,90,0.6,62.1,-3.1542345442382
10,5,90,0.6,62.2,-3.21400850589823
10,5,90,0.6,62.3,-3.28020101444894
10,5,90,0.6,62.4,-3.3529473908215
10,5,90,0.6,62.5,-3.43239260429725
10,5,90,0.6,62.6,-3.51869185600048
10,5,90,0.6,62.7,-3.61201119132605
10,5,90,0.6,62.8,-3.71252813937802
10,5,90,0.6,62.9,-3.82043237578734
10,5,90,0.6,63,-3.93592640295744
10,5,90,0.6,63.1,-4.05922623864786
10,5,90,0.6,63.2,-4.19056209956199
10,5,90,0.6,63.3,-4.33017906090088
10,5,90,0.6,63.4,-4.47833766515882
10,5,90,0.6,63.5,-4.63531444310963
10,5,90,0.6,63.6,-4.80140229606323
10,5,90,0.6,63.7,-4.97691066982284
10,5,90,0.6,63.8,-5.1621654257039
10,5,90,0.6,63.9,-5.35750828027217
10,5,90,0.6,64,-5.56329564007272
10,5,90,0.6,64.1,-5.77989659655385
10,5,90,0.6,64.2,-6.00768976414005
10,5,90,0.6,64.3,-6.24705853375674
10,5,90,0.6,64.4,-6.49838416539818
10,5,90,0.6,64.5,-6.76203594407724
10,5,90,0.6,64.6,-7.03835735773968
10,5,90,0.6,64.7,-7.32764690399387
10,5,90,0.6,64.8,-7.63013167252592
10,5,90,0.6,64.9,-7.94593125959078
10,5,90,0.6,65,-8.27500883502346
10,5,90,0.6,65.1,-8.61710530839839
10,5,90,0.6,65.2,-8.97165159022624
10,5,90,0.6,65.3,-9.33765308725093
10,5,90,0.6,65.4,-9.71354018673079
10,5,90,0.6,65.5,-10.0969793139242
10,5,90,0.6,65.6,-10.484642503125
10,5,90,0.6,65.7,-10.8719413955814
10,5,90,0.6,65.8,-11.2527470182939
10,5,90,0.6,65.9,-11.6191424625203
10,5,90,0.6,66,-11.9612921320231
10,5,90,0.6,66.1,-12.2675516837169
10,5,90,0.6,66.2,-12.5249662047408
10,5,90,0.6,66.3,-12.7202730717017
10,5,90,0.6,66.4,-12.8414008621568
10,5,90,0.6,66.5,-12.8792367748358
10,5,90,0.6,66.6,-12.8292093766158
10,5,90,0.6,66.7,-12.6921618192023
10,5,90,0.6,66.8,-12.4741869113343
10,5,90,0.6,66.9,-12.1854880550845
10,5,90,0.6,67,-11.838683032904
10,5,90,0.6,67.1,-11.4470794769699
10,5,90,0.6,67.2,-11.023314675832
10,5,90,0.6,67.3,-10.5785137333443
10,5,90,0.6,67.4,-10.1219252182442
10,5,90,0.6,67.5,-9.66089993075208
10,5,90,0.6,67.6,-9.20106861229196
10,5,90,0.6,67.7,-8.74660632267486
10,5,90,0.6,67.8,-8.30051191555349
10,5,90,0.6,67.9,-7.86486456722528
10,5,90,0.6,68,-7.44104169668246
10,5,90,0.6,68.1,-7.02989544591893
10,5,90,0.6,68.2,-6.63189118101247
10,5,90,0.6,68.3,-6.24721387665902
10,5,90,0.6,68.4,-5.87584859747389
10,5,90,0.6,68.5,-5.51764070276435
10,5,90,0.6,68.6,-5.17234048788007
10,5,90,0.6,68.7,-4.8396360364359
10,5,90,0.6,68.8,-4.51917722277884
10,5,90,0.6,68.9,-4.21059311319837
10,5,90,0.6,69,-3.9135044658748
10,5,90,0.6,69.1,-3.62753260506671
10,5,90,0.6,69.2,-3.35230562183289
10,5,90,0.6,69.3,-3.08746261003926
10,5,90,0.6,69.4,-2.83265646411841
10,5,90,0.6,69.5,-2.58755562914479
10,5,90,0.6,69.6,-2.35184509273013
10,5,90,0.6,69.7,-2.12522683315437
10,5,90,0.6,69.8,-1.90741988238764
10,5,90,0.6,69.9,-1.69816012124747
10,5,90,0.6,70,-1.49719989316185
10,5,90,0.6,70.1,-1.3043075001411
10,5,90,0.6,70.2,-1.11926662755555
10,5,90,0.6,70.3,-0.941875731674365
10,5,90,0.6,70.4,-0.771947414526932
10,5,90,0.6,70.5,-0.609307803676244
10,5,90,0.6,70.6,-0.453795949327967
10,5,90,0.6,70.7,-0.305263247387497
10,5,90,0.6,70.8,-0.16357289427558
10,5,90,0.6,70.9,-0.0285993772723306
10,5,90,0.6,71,0.0997719973146584
10,5,90,0.6,71.1,0.221645536906996
10,5,90,0.6,71.2,0.337115555809884
10,5,90,0.6,71.3,0.446266728719285
10,5,90,0.6,71.4,0.549174404836099
10,5,90,0.6,71.5,0.645904883002104
10,5,90,0.6,71.6,0.736515648328967
10,5,90,0.6,71.7,0.821055570764904
10,5,90,0.6,71.8,0.899565065954524
10,5,90,0.6,71.9,0.972076218609831
10,5,90,0.6,72,1.03861286842577
10,5,90,0.6,72.1,1.09919065835807
10,5,90,0.6,72.2,1.15381704482925
10,5,90,0.6,72.3,1.20249126914407
10,5,90,0.6,72.4,1.24520428908188
10,5,90,0.6,72.5,1.28193866927829
10,5,90,0.6,72.6,1.31266842862168
10,5,90,0.6,72.7,1.33735884245112
10,5,90,0.6,72.8,1.35596619685786
10,5,90,0.6,72.9,1.36843749184467
10,5,90,0.6,73,1.37471008948022
10,5,90,0.6,73.1,1.37471130248124
10,5,90,0.6,73.2,1.3683579178593
10,5,90,0.6,73.3,1.35555564934234
10,5,90,0.6,73.4,1.33619851122435
10,5,90,0.6,73.5,1.31016810506466
10,5,90,0.6,73.6,1.27733280922122
10,5,90,0.6,73.7,1.23754685952722
10,5,90,0.6,73.8,1.19064930744245
10,5,90,0.6,73.9,1.13646283968205
10,5,90,0.6,74,1.07479244055802
10,5,90,0.6,74.1,1.00542387497508
10,5,90,0.6,74.2,0.928121966080053
10,5,90,0.6,74.3,0.8426286368268
10,5,90,0.6,74.4,0.748660679001045
10,5,90,0.6,74.5,0.645907206312733
10,5,90,0.6,74.6,0.534026739713734
10,5,90,0.6,74.7,0.412643862756444
10,5,90,0.6,74.8,0.281345372073102
10,5,90,0.6,74.9,0.139675832318383
10,5,90,0.6,75,-0.0128675746683736
10,5,90,0.6,75.1,-0.176841041203033
10,5,90,0.6,75.2,-0.35286113110947
10,5,90,0.6,75.3,-0.541612987552752
10,5,90,0.6,75.4,-0.743860005406232
10,5,90,0.6,75.5,-0.960455285726877
10,5,90,0.6,75.6,-1.19235527182389
10,5,90,0.6,75.7,-1.44063607270432
10,5,90,0.6,75.8,-1.70651311857605
10,5,90,0.6,75.9,-1.99136497572714
10,5,90,0.6,76,-2.29676238979574
10,5,90,0.6,76.1,-2.62450394806567
10,5,90,0.6,76.2,-2.97666018136775
10,5,90,0.6,76.3,-3.35562850243242
10,5,90,0.6,76.4,-3.76420214941261
10,5,90,0.6,76.5,-4.20565733044217
10,5,90,0.6,76.6,-4.68386410830907
10,5,90,0.6,76.7,-5.20342825240126
10,5,90,0.6,76.8,-5.76987321749307
10,5,90,0.6,76.9,-6.38987308703395
10,5,90,0.6,77,-7.07154711678507
10,5,90,0.6,77.1,-7.82481969344203
10,5,90,0.6,77.2,-8.66182270759519
10,5,90,0.6,77.3,-9.59723277484268
10,5,90,0.6,77.4,-10.6481851927398
10,5,90,0.6,77.5,-11.8326747718035
10,5,90,0.6,77.6,-13.1632305125823
10,5,90,0.6,77.7,-14.6267765893089
10,5,90,0.6,77.8,-16.128777235308
10,5,90,0.6,77.9,-17.379482161748
10,5,90,0.6,78,-17.8527013355992
10,5,90,0.6,78.1,-17.2209014636747
10,5,90,0.6,78.2,-15.8127232317318
10,5,90,0.6,78.3,-14.1540828507128
10,5,90,0.6,78.4,-12.5341776060388
10,5,90,0.6,78.5,-11.0472545652128
10,5,90,0.6,78.6,-9.70627449763707
10,5,90,0.6,78.7,-8.49866105560814
10,5,90,0.6,78.8,-7.40639440448552
10,5,90,0.6,78.9,-6.4123205077847
10,5,90,0.6,79,-5.50174499681308
10,5,90,0.6,79.1,-4.66251759581696
10,5,90,0.6,79.2,-3.8846945130477
10,5,90,0.6,79.3,-3.16013606950532
10,5,90,0.6,79.4,-2.48214684491828
10,5,90,0.6,79.5,-1.84518124712354
10,5,90,0.6,79.6,-1.24461066268323
10,5,90,0.6,79.7,-0.676541548146984
10,5,90,0.6,79.8,-0.13767362665052
10,5,90,0.6,79.9,0.374810965762394
10,5,90,0.6,80,0.863334807518713
10,5,90,0.6,80.1,1.32999412861149
10,5,90,0.6,80.2,1.776613750926
10,5,90,0.6,80.3,2.20479119875711
10,5,90,0.6,80.4,2.61593237506739
10,5,90,0.6,80.5,3.01128062312981
10,5,90,0.6,80.6,3.39194056350819
10,5,90,0.6,80.7,3.75889777490942
10,5,90,0.6,80.8,4.11303514589359
10,5,90,0.6,80.9,4.45514654189319
10,5,90,0.6,81,4.78594829319013
10,5,90,0.6,81.1,5.10608890325518
10,5,90,0.6,81.2,5.41615729500388
10,5,90,0.6,81.3,5.71668984903778
10,5,90,0.6,81.4,6.00817643839002
10,5,90,0.6,81.5,6.29106562536905
10,5,90,0.6,81.6,6.56576915532673
10,5,90,0.6,81.7,6.83266585772506
10,5,90,0.6,81.8,7.09210504531226
10,5,90,0.6,81.9,7.34440948649856
10,5,90,0.6,82,7.58987801331318
10,5,90,0.6,82.1,7.82878781699742
10,5,90,0.6,82.2,8.06139647486228
10,5,90,0.6,82.3,8.28794374512634
10,5,90,0.6,82.4,8.50865316075294
10,5,90,0.6,82.5,8.723733448595
10,5,90,0.6,82.6,8.93337979623978
10,5,90,0.6,82.7,9.13777498567855
10,5,90,0.6,82.8,9.33709041019445
10,5,90,0.6,82.9,9.53148698855812
10,5,90,0.6,83,9.72111598868671
10,5,90,0.6,83.1,9.90611977127696
10,5,90,0.6,83.2,10.0866324625325
10,5,90,0.6,83.3,10.2627805639169
10,5,90,0.6,83.4,10.4346835058494
10,5,90,0.6,83.5,10.6024541513948
10,5,90,0.6,83.6,10.7661992552459
10,5,90,0.6,83.7,10.9260198826604
10,5,90,0.6,83.8,11.0820117924514
10,5,90,0.6,83.9,11.2342657876553
10,5,90,0.6,84,11.3828680370767
10,5,90,0.6,84.1,11.5279003705512
10,5,90,0.6,84.2,11.6694405504441
10,5,90,0.6,84.3,11.8075625216304
10,5,90,0.6,84.4,11.9423366419542
10,5,90,0.6,84.5,12.0738298949534
10,5,90,0.6,84.6,12.2021060864479
10,5,90,0.6,84.7,12.3272260264219
10,5,90,0.6,84.8,12.4492476974872
10,5,90,0.6,84.9,12.5682264110818
10,5,90,0.6,85,12.6842149524443
10,5,90,0.6,85.1,12.7972637153041
10,5,90,0.6,85.2,12.9074208271324
10,5,90,0.6,85.3,13.014732265723
10,5,90,0.6,85.4,13.1192419677959
10,5,90,0.6,85.5,13.2209919302529
10,5,90,0.6,85.6,13.320022304658
10,5,90,0.6,85.7,13.4163714854615
10,5,90,0.6,85.8,13.510076192441
10,5,90,0.6,85.9,13.6011715477903
10,5,90,0.6,86,13.6896911482501
10,5,90,0.6,86.1,13.7756671326391
10,5,90,0.6,86.2,13.8591302451137
10,5,90,0.6,86.3,13.9401098944573
10,5,90,0.6,86.4,14.0186342096749
10,5,90,0.6,86.5,14.0947300921439
10,5,90,0.6,86.6,14.1684232645544
10,5,90,0.6,86.7,14.2397383168507
10,5,90,0.6,86.8,14.3086987493699
10,5,90,0.6,86.9,14.375327013357
10,5,90,0.6,87,14.4396445490232
10,5,90,0.6,87.1,14.501671821298
10,5,90,0.6,87.2,14.5614283534177
10,5,90,0.6,87.3,14.6189327584777
10,5,90,0.6,87.4,14.6742027690702
10,5,90,0.6,87.5,14.727255265116
10,5,90,0.6,87.6,14.7781062999925
10,5,90,0.6,87.7,14.8267711250523
10,5,90,0.6,87.8,14.8732642126193
10,5,90,0.6,87.9,14.9175992775407
10,5,90,0.6,88,14.9597892973716
10,5,90,0.6,88.1,14.9998465312578
10,5,90,0.6,88.2,15.037782537581
10,5,90,0.6,88.3,15.0736081904247
10,5,90,0.6,88.4,15.1073336949132
10,5,90,0.6,88.5,15.1389686014739
10,5,90,0.6,88.6,15.1685218190672
10,5,90,0.6,88.7,15.1960016274257
10,5,90,0.6,88.8,15.2214156883417
10,5,90,0.6,88.9,15.2447710560356
10,5,90,0.6,89,15.2660741866385
10,5,90,0.6,89.1,15.2853309468164
10,5,90,0.6,89.2,15.3025466215628
10,5,90,0.6,89.3,15.3177259211819
10,5,90,0.6,89.4,15.3308729874834
10,5,90,0.6,89.5,15.3419913992069
10,5,90,0.6,89.6,15.3510841766924
10,5,90,0.6,89.7,15.3581537858088
10,5,90,0.6,89.8,15.3632021411537
10,5,90,0.6,89.9,15.366230608532
10,5,90,0.6,90,15.3672400067218
10,5,90,0.6,90.1,15.366230608532
10,5,90,0.6,90.2,15.3632021411537
10,5,90,0.6,90.3,15.3581537858088
10,5,90,0.6,90.4,15.3510841766924
10,5,90,0.6,90.5,15.3419913992069
10,5,90,0.6,90.6,15.3308729874834
10,5,90,0.6,90.7,15.3177259211819
10,5,90,0.6,90.8,15.3025466215628
10,5,90,0.6,90.9,15.2853309468164
10,5,90,0.6,91,15.2660741866385
10,5,90,0.6,91.1,15.2447710560356
10,5,90,0.6,91.2,15.2214156883417
10,5,90,0.6,91.3,15.1960016274257
10,5,90,0.6,91.4,15.1685218190672
10,5,90,0.6,91.5,15.1389686014739
10,5,90,0.6,91.6,15.1073336949132
10,5,90,0.6,91.7,15.0736081904247
10,5,90,0.6,91.8,15.037782537581
10,5,90,0.6,91.9,14.9998465312578
10,5,90,0.6,92,14.9597892973716
10,5,90,0.6,92.1,14.9175992775407
10,5,90,0.6,92.2,14.8732642126193
10,5,90,0.6,92.3,14.8267711250523
10,5,90,0.6,92.4,14.7781062999925
10,5,90,0.6,92.5,14.727255265116
10,5,90,0.6,92.6,14.6742027690702
10,5,90,0.6,92.7,14.6189327584776
10,5,90,0.6,92.8,14.5614283534176
10,5,90,0.6,92.9,14.501671821298
10,5,90,0.6,93,14.4396445490232
10,5,90,0.6,93.1,14.375327013357
10,5,90,0.6,93.2,14.3086987493698
10,5,90,0.6,93.3,14.2397383168507
10,5,90,0.6,93.4,14.1684232645544
10,5,90,0.6,93.5,14.0947300921439
10,5,90,0.6,93.6,14.0186342096749
10,5,90,0.6,93.7,13.9401098944573
10,5,90,0.6,93.8,13.8591302451137
10,5,90,0.6,93.9,13.7756671326391
10,5,90,0.6,94,13.6896911482501
10,5,90,0.6,94.1,13.6011715477903
10,5,90,0.6,94.2,13.510076192441
10,5,90,0.6,94.3,13.4163714854615
10,5,90,0.6,94.4,13.320022304658
10,5,90,0.6,94.5,13.2209919302529
10,5,90,0.6,94.6,13.1192419677959
10,5,90,0.6,94.7,13.014732265723
10,5,90,0.6,94.8,12.9074208271324
10,5,90,0.6,94.9,12.7972637153041
10,5,90,0.6,95,12.6842149524443
10,5,90,0.6,95.1,12.5682264110817
10,5,90,0.6,95.2,12.4492476974872
10,5,90,0.6,95.3,12.3272260264219
10,5,90,0.6,95.4,12.2021060864478
10,5,90,0.6,95.5,12.0738298949534
10,5,90,0.6,95.6,11.9423366419542
10,5,90,0.6,95.7,11.8075625216303
10,5,90,0.6,95.8,11.669440550444
10,5,90,0.6,95.9,11.5279003705512
10,5,90,0.6,96,11.3828680370767
10,5,90,0.6,96.1,11.2342657876552
10,5,90,0.6,96.2,11.0820117924514
10,5,90,0.6,96.3,10.9260198826603
10,5,90,0.6,96.4,10.7661992552459
10,5,90,0.6,96.5,10.6024541513947
10,5,90,0.6,96.6,10.4346835058493
10,5,90,0.6,96.7,10.2627805639168
10,5,90,0.6,96.8,10.0866324625325
10,5,90,0.6,96.9,9.90611977127692
10,5,90,0.6,97,9.72111598868669
10,5,90,0.6,97.1,9.53148698855805
10,5,90,0.6,97.2,9.33709041019439
10,5,90,0.6,97.3,9.13777498567851
10,5,90,0.6,97.4,8.9333797962397
10,5,90,0.6,97.5,8.72373344859503
10,5,90,0.6,97.6,8.50865316075289
10,5,90,0.6,97.7,8.28794374512631
10,5,90,0.6,97.8,8.06139647486226
10,5,90,0.6,97.9,7.82878781699739
10,5,90,0.6,98,7.58987801331326
10,5,90,0.6,98.1,7.34440948649851
10,5,90,0.6,98.2,7.09210504531224
10,5,90,0.6,98.3,6.832665857725
10,5,90,0.6,98.4,6.56576915532665
10,5,90,0.6,98.5,6.29106562536899
10,5,90,0.6,98.6,6.00817643839002
10,5,90,0.6,98.7,5.71668984903769
10,5,90,0.6,98.8,5.41615729500385
10,5,90,0.6,98.9,5.10608890325515
10,5,90,0.6,99,4.78594829319005
10,5,90,0.6,99.1,4.45514654189317
10,5,90,0.6,99.2,4.11303514589355
10,5,90,0.6,99.3,3.75889777490937
10,5,90,0.6,99.4,3.39194056350816
10,5,90,0.6,99.5,3.01128062312983
10,5,90,0.6,99.6,2.61593237506735
10,5,90,0.6,99.7,2.20479119875709
10,5,90,0.6,99.8,1.77661375092602
10,5,90,0.6,99.9,1.32999412861149
10,5,90,0.6,100,0.863334807518852
10,5,90,0.6,100.1,0.374810965762413
10,5,90,0.6,100.2,-0.137673626650382
10,5,90,0.6,100.3,-0.676541548147008
10,5,90,0.6,100.4,-1.24461066268325
10,5,90,0.6,100.5,-1.84518124712355
10,5,90,0.6,100.6,-2.48214684491831
10,5,90,0.6,100.7,-3.16013606950518
10,5,90,0.6,100.8,-3.8846945130477
10,5,90,0.6,100.9,-4.66251759581691
10,5,90,0.6,101,-5.5017449968129
10,5,90,0.6,101.1,-6.4123205077847
10,5,90,0.6,101.2,-7.40639440448574
10,5,90,0.6,101.3,-8.49866105560793
10,5,90,0.6,101.4,-9.70627449763672
10,5,90,0.6,101.5,-11.0472545652126
10,5,90,0.6,101.6,-12.5341776060389
10,5,90,0.6,101.7,-14.1540828507122
10,5,90,0.6,101.8,-15.8127232317315
10,5,90,0.6,101.9,-17.2209014636744
10,5,90,0.6,102,-17.8527013355985
10,5,90,0.6,102.1,-17.379482161747
10,5,90,0.6,102.2,-16.1287772353071
10,5,90,0.6,102.3,-14.6267765893082
10,5,90,0.6,102.4,-13.1632305125819
10,5,90,0.6,102.5,-11.8326747718032
10,5,90,0.6,102.6,-10.6481851927397
10,5,90,0.6,102.7,-9.59723277484236
10,5,90,0.6,102.8,-8.66182270759482
10,5,90,0.6,102.9,-7.82481969344181
10,5,90,0.6,103,-7.07154711678492
10,5,90,0.6,103.1,-6.3898730870338
10,5,90,0.6,103.2,-5.76987321749308
10,5,90,0.6,103.3,-5.20342825240117
10,5,90,0.6,103.4,-4.68386410830905
10,5,90,0.6,103.5,-4.20565733044216
10,5,90,0.6,103.6,-3.76420214941254
10,5,90,0.6,103.7,-3.35562850243226
10,5,90,0.6,103.8,-2.97666018136754
10,5,90,0.6,103.9,-2.62450394806555
10,5,90,0.6,104,-2.29676238979562
10,5,90,0.6,104.1,-1.99136497572711
10,5,90,0.6,104.2,-1.706513118576
10,5,90,0.6,104.3,-1.44063607270429
10,5,90,0.6,104.4,-1.19235527182378
10,5,90,0.6,104.5,-0.96045528572683
10,5,90,0.6,104.6,-0.743860005406133
10,5,90,0.6,104.7,-0.541612987552702
10,5,90,0.6,104.8,-0.352861131109349
10,5,90,0.6,104.9,-0.176841041202958
10,5,90,0.6,105,-0.0128675746683479
10,5,90,0.6,105.1,0.139675832318419
10,5,90,0.6,105.2,0.28134537207312
10,5,90,0.6,105.3,0.41264386275644
10,5,90,0.6,105.4,0.534026739713797
10,5,90,0.6,105.5,0.64590720631281
10,5,90,0.6,105.6,0.748660679001063
10,5,90,0.6,105.7,0.842628636826822
10,5,90,0.6,105.8,0.928121966080059
10,5,90,0.6,105.9,1.00542387497513
10,5,90,0.6,106,1.07479244055805
10,5,90,0.6,106.1,1.13646283968212
10,5,90,0.6,106.2,1.1906493074425
10,5,90,0.6,106.3,1.23754685952722
10,5,90,0.6,106.4,1.27733280922123
10,5,90,0.6,106.5,1.31016810506465
10,5,90,0.6,106.6,1.33619851122439
10,5,90,0.6,106.7,1.35555564934232
10,5,90,0.6,106.8,1.36835791785934
10,5,90,0.6,106.9,1.37471130248122
10,5,90,0.6,107,1.37471008948021
10,5,90,0.6,107.1,1.36843749184464
10,5,90,0.6,107.2,1.35596619685784
10,5,90,0.6,107.3,1.33735884245108
10,5,90,0.6,107.4,1.31266842862172
10,5,90,0.6,107.5,1.28193866927829
10,5,90,0.6,107.6,1.24520428908188
10,5,90,0.6,107.7,1.20249126914406
10,5,90,0.6,107.8,1.15381704482926
10,5,90,0.6,107.9,1.09919065835804
10,5,90,0.6,108,1.03861286842579
10,5,90,0.6,108.1,0.972076218609814
10,5,90,0.6,108.2,0.899565065954517
10,5,90,0.6,108.3,0.821055570764872
10,5,90,0.6,108.4,0.736515648328907
10,5,90,0.6,108.5,0.645904883002069
10,5,90,0.6,108.6,0.549174404836098
10,5,90,0.6,108.7,0.446266728719301
10,5,90,0.6,108.8,0.337115555809904
10,5,90,0.6,108.9,0.221645536906979
10,5,90,0.6,109,0.0997719973145849
10,5,90,0.6,109.1,-0.0285993772723932
10,5,90,0.6,109.2,-0.163572894275555
10,5,90,0.6,109.3,-0.305263247387524
10,5,90,0.6,109.4,-0.453795949327998
10,5,90,0.6,109.5,-0.609307803676315
10,5,90,0.6,109.6,-0.771947414526941
10,5,90,0.6,109.7,-0.941875731674446
10,5,90,0.6,109.8,-1.11926662755556
10,5,90,0.6,109.9,-1.30430750014108
10,5,90,0.6,110,-1.49719989316176
10,5,90,0.6,110.1,-1.69816012124745
10,5,90,0.6,110.2,-1.90741988238767
10,5,90,0.6,110.3,-2.12522683315435
10,5,90,0.6,110.4,-2.35184509273018
10,5,90,0.6,110.5,-2.58755562914471
10,5,90,0.6,110.6,-2.83265646411839
10,5,90,0.6,110.7,-3.08746261003921
10,5,90,0.6,110.8,-3.35230562183286
10,5,90,0.6,110.9,-3.6275326050667
10,5,90,0.6,111,-3.91350446587478
10,5,90,0.6,111.1,-4.21059311319832
10,5,90,0.6,111.2,-4.51917722277867
10,5,90,0.6,111.3,-4.83963603643583
10,5,90,0.6,111.4,-5.17234048787993
10,5,90,0.6,111.5,-5.5176407027641
10,5,90,0.6,111.6,-5.87584859747383
10,5,90,0.6,111.7,-6.24721387665905
10,5,90,0.6,111.8,-6.63189118101241
10,5,90,0.6,111.9,-7.0298954459189
10,5,90,0.6,112,-7.44104169668224
10,5,90,0.6,112.1,-7.86486456722491
10,5,90,0.6,112.2,-8.30051191555297
10,5,90,0.6,112.3,-8.74660632267453
10,5,90,0.6,112.4,-9.20106861229167
10,5,90,0.6,112.5,-9.66089993075177
10,5,90,0.6,112.6,-10.1219252182439
10,5,90,0.6,112.7,-10.5785137333437
10,5,90,0.6,112.8,-11.0233146758315
10,5,90,0.6,112.9,-11.4470794769693
10,5,90,0.6,113,-11.8386830329035
10,5,90,0.6,113.1,-12.185488055084
10,5,90,0.6,113.2,-12.4741869113341
10,5,90,0.6,113.3,-12.6921618192018
10,5,90,0.6,113.4,-12.8292093766155
10,5,90,0.6,113.5,-12.8792367748355
10,5,90,0.6,113.6,-12.8414008621562
10,5,90,0.6,113.7,-12.7202730717017
10,5,90,0.6,113.8,-12.5249662047408
10,5,90,0.6,113.9,-12.2675516837171
10,5,90,0.6,114,-11.9612921320229
10,5,90,0.6,114.1,-11.6191424625201
10,5,90,0.6,114.2,-11.252747018294
10,5,90,0.6,114.3,-10.8719413955813
10,5,90,0.6,114.4,-10.4846425031251
10,5,90,0.6,114.5,-10.0969793139244
10,5,90,0.6,114.6,-9.71354018673084
10,5,90,0.6,114.7,-9.33765308725119
10,5,90,0.6,114.8,-8.97165159022621
10,5,90,0.6,114.9,-8.61710530839842
10,5,90,0.6,115,-8.27500883502373
10,5,90,0.6,115.1,-7.94593125959081
10,5,90,0.6,115.2,-7.63013167252617
10,5,90,0.6,115.3,-7.32764690399409
10,5,90,0.6,115.4,-7.03835735773991
10,5,90,0.6,115.5,-6.76203594407757
10,5,90,0.6,115.6,-6.49838416539824
10,5,90,0.6,115.7,-6.24705853375679
10,5,90,0.6,115.8,-6.00768976414011
10,5,90,0.6,115.9,-5.77989659655374
10,5,90,0.6,116,-5.56329564007294
10,5,90,0.6,116.1,-5.35750828027231
10,5,90,0.6,116.2,-5.16216542570418
10,5,90,0.6,116.3,-4.97691066982305
10,5,90,0.6,116.4,-4.80140229606345
10,5,90,0.6,116.5,-4.63531444310976
10,5,90,0.6,116.6,-4.47833766515884
10,5,90,0.6,116.7,-4.33017906090105
10,5,90,0.6,116.8,-4.19056209956207
10,5,90,0.6,116.9,-4.05922623864797
10,5,90,0.6,117,-3.93592640295759
10,5,90,0.6,117.1,-3.82043237578728
10,5,90,0.6,117.2,-3.71252813937819
10,5,90,0.6,117.3,-3.61201119132618
10,5,90,0.6,117.4,-3.51869185600059
10,5,90,0.6,117.5,-3.43239260429745
10,5,90,0.6,117.6,-3.35294739082161
10,5,90,0.6,117.7,-3.28020101444899
10,5,90,0.6,117.8,-3.21400850589833
10,5,90,0.6,117.9,-3.15423454423835
10,5,90,0.6,118,-3.10075290300425
10,5,90,0.6,118.1,-3.05344592569148
10,5,90,0.6,118.2,-3.01220402972921
10,5,90,0.6,118.3,-2.97692523757318
10,5,90,0.6,118.4,-2.94751473321108
10,5,90,0.6,118.5,-2.92388444213848
10,5,90,0.6,118.6,-2.90595263268643
10,5,90,0.6,118.7,-2.8936435364569
10,5,90,0.6,118.8,-2.88688698551828
10,5,90,0.6,118.9,-2.88561806393169
10,5,90,0.6,119,-2.88977677109516
10,5,90,0.6,119.1,-2.89930769430568
10,5,90,0.6,119.2,-2.91415968784319
10,5,90,0.6,119.3,-2.93428555576303
10,5,90,0.6,119.4,-2.95964173544197
10,5,90,0.6,119.5,-2.99018797875858
10,5,90,0.6,119.6,-3.02588702758307
10,5,90,0.6,119.7,-3.06670428001552
10,5,90,0.6,119.8,-3.11260744352469
10,5,90,0.6,119.9,-3.16356617081664
10,5,90,0.6,120,-3.21955167387452
10,5,90,0.6,120.1,-3.28053631117219
10,5,90,0.6,120.2,-3.34649314257041
10,5,90,0.6,120.3,-3.41739544582634
10,5,90,0.6,120.4,-3.49321618801924
10,5,90,0.6,120.5,-3.57392744447587
10,5,90,0.6,120.6,-3.65949975700329
10,5,90,0.6,120.7,-3.74990142235953
10,5,90,0.6,120.8,-3.84509770098284
10,5,90,0.6,120.9,-3.94504993498655
10,5,90,0.6,121,-4.04971456340065
10,5,90,0.6,121.1,-4.15904202156922
10,5,90,0.6,121.2,-4.27297551056777
10,5,90,0.6,121.3,-4.39144962151052
10,5,90,0.6,121.4,-4.51438879876638
10,5,90,0.6,121.5,-4.64170562548121
10,5,90,0.6,121.6,-4.77329891453279
10,5,90,0.6,121.7,-4.9090515883232
10,5,90,0.6,121.8,-5.04882833181823
10,5,90,0.6,121.9,-5.19247300530044
10,5,90,0.6,122,-5.33980580671893
10,5,90,0.6,122.1,-5.490620178744
10,5,90,0.6,122.2,-5.6446794631794
10,5,90,0.6,122.3,-5.8017133158124
10,5,90,0.6,122.4,-5.96141390878674
10,5,90,0.6,122.5,-6.12343196584161
10,5,90,0.6,122.6,-6.28737269896596
10,5,90,0.6,122.7,-6.45279174377959
10,5,90,0.6,122.8,-6.61919122560446
10,5,90,0.6,122.9,-6.78601612871004
10,5,90,0.6,123,-6.95265118687985
10,5,90,0.6,123.1,-7.11841856259697
10,5,90,0.6,123.2,-7.28257663182118
10,5,90,0.6,123.3,-7.44432023694619
